03.03.2026 18:03:11;INFO;Начало испытания
03.03.2026 18:03:14;INFO;Отмена испытания
03.03.2026 18:03:17;INFO;Отмена испытания
03.03.2026 18:03:18;INFO;Начало испытания
03.03.2026 18:03:29;INFO;Отмена испытания
03.03.2026 18:03:32;INFO;Задана уставка: 16
03.03.2026 18:03:35;INFO;Задана уставка: 15,9
03.03.2026 18:03:39;INFO;Начало испытания
03.03.2026 18:03:55;INFO;Начало испытания
03.03.2026 18:03:55;INFO;Задана уставка: 15,9
03.03.2026 18:03:57;INFO;Отмена испытания
03.03.2026 18:04:00;INFO;Задана уставка: 16
03.03.2026 18:04:21;INFO;Задана уставка: 16
03.03.2026 18:04:23;INFO;Отмена испытания
03.03.2026 18:16:59;INFO;Отмена испытания
03.03.2026 18:16:59;INFO;Задана уставка: 16
03.03.2026 18:17:29;INFO;Задана уставка: 16
03.03.2026 18:17:31;INFO;Отмена испытания
03.03.2026 18:17:33;INFO;Начало испытания
03.03.2026 18:26:02;INFO;Задана уставка: 16
03.03.2026 18:26:14;WARNING;Изделие годно
03.03.2026 18:26:17;ERROR;Ошибка выхода на уставку
03.03.2026 18:26:21;WARNING;Уставка достигнута
03.03.2026 18:26:24;ERROR;Обнаружена утечка
03.03.2026 18:26:29;INFO;Начало испытания
03.03.2026 18:26:33;INFO;Отмена испытания
03.03.2026 18:26:39;INFO;Начало испытания
03.03.2026 18:26:47;INFO;Отмена испытания
03.03.2026 18:26:56;ERROR;Ошибка выхода на уставку
03.03.2026 18:27:06;INFO;Задана уставка: 35
03.03.2026 18:27:12;INFO;Начало испытания
03.03.2026 18:28:59;INFO;Начало испытания
03.03.2026 18:29:03;INFO;Отмена испытания
03.03.2026 18:32:38;INFO;Задана уставка: 35
03.03.2026 18:33:04;INFO;Задана уставка: 35
03.03.2026 18:36:17;INFO;Задана уставка: 35
03.03.2026 18:36:44;INFO;Начало испытания
03.03.2026 18:36:47;INFO;Отмена испытания
03.03.2026 18:44:14;INFO;Задана уставка: 35
03.03.2026 18:44:17;INFO;Начало испытания
03.03.2026 18:44:28;INFO;Отмена испытания
03.03.2026 18:44:46;INFO;Отмена испытания
03.03.2026 18:56:09;INFO;Задана уставка: 35
03.03.2026 18:56:11;INFO;Начало испытания
03.03.2026 18:56:14;INFO;Отмена испытания
03.03.2026 18:56:17;INFO;Начало испытания
03.03.2026 18:56:24;INFO;Отмена испытания
03.03.2026 18:56:28;INFO;Начало испытания
03.03.2026 18:57:01;INFO;Начало испытания
03.03.2026 19:05:06;INFO;Начало испытания
03.03.2026 19:05:06;INFO;Задана уставка: 35
03.03.2026 19:05:09;INFO;Отмена испытания
03.03.2026 19:05:11;INFO;Начало испытания
03.03.2026 19:05:12;INFO;Отмена испытания
03.03.2026 19:05:15;INFO;Начало испытания
03.03.2026 19:05:17;INFO;Отмена испытания
03.03.2026 19:05:53;INFO;Начало испытания
03.03.2026 19:06:17;INFO;Отмена испытания
03.03.2026 19:59:39;INFO;Отмена испытания
03.03.2026 19:59:39;INFO;Задана уставка: 35
03.03.2026 20:00:20;INFO;Начало испытания
03.03.2026 20:00:53;INFO;Отмена испытания
03.03.2026 20:03:49;INFO;Отмена испытания
03.03.2026 20:03:49;INFO;Задана уставка: 35
03.03.2026 20:04:03;INFO;Отмена испытания
03.03.2026 20:04:03;INFO;Задана уставка: 35
03.03.2026 20:04:16;INFO;Начало испытания
03.03.2026 20:05:56;INFO;Начало испытания
03.03.2026 20:05:56;INFO;Задана уставка: 35
03.03.2026 20:06:00;INFO;Отмена испытания
03.03.2026 20:06:03;INFO;Начало испытания
03.03.2026 20:06:29;INFO;Начало испытания
03.03.2026 20:07:07;INFO;Задана уставка: 35
03.03.2026 20:07:57;INFO;Задана уставка: 35
03.03.2026 20:07:59;INFO;Начало испытания
03.03.2026 20:08:45;INFO;Начало испытания
03.03.2026 20:08:45;INFO;Задана уставка: 35
03.03.2026 20:09:19;INFO;Начало испытания
03.03.2026 20:09:21;INFO;Начало испытания
03.03.2026 20:09:22;INFO;Начало испытания
03.03.2026 20:12:56;INFO;Задана уставка: 35
03.03.2026 20:13:09;INFO;Задана уставка: 50
03.03.2026 20:13:15;INFO;Задана уставка: 6,3
03.03.2026 20:13:18;INFO;Начало испытания
03.03.2026 20:13:22;INFO;Отмена испытания
03.03.2026 20:14:30;INFO;Задана уставка: 6,3
03.03.2026 20:14:38;INFO;Начало испытания
03.03.2026 20:14:49;INFO;Начало испытания
03.03.2026 20:15:04;INFO;Начало испытания
03.03.2026 20:15:07;INFO;Отмена испытания
03.03.2026 20:15:48;INFO;Задана уставка: 6,3
03.03.2026 20:17:18;INFO;Задана уставка: 6,3
03.03.2026 20:17:58;INFO;Задана уставка: 6,3
03.03.2026 20:23:05;INFO;Задана уставка: 6,3
03.03.2026 20:24:34;INFO;Задана уставка: 6,3
03.03.2026 20:25:02;INFO;Начало испытания
03.03.2026 20:25:10;INFO;Отмена испытания
03.03.2026 20:25:17;INFO;Начало испытания
03.03.2026 20:25:20;INFO;Отмена испытания
03.03.2026 20:25:26;INFO;Задана уставка: 16
03.03.2026 20:26:14;INFO;Начало испытания
03.03.2026 20:29:50;INFO;Задана уставка: 16
03.03.2026 20:30:04;INFO;Задана уставка: 50
03.03.2026 20:30:14;INFO;Начало испытания
03.03.2026 20:30:17;INFO;Отмена испытания
04.03.2026 05:51:34;INFO;Задана уставка: 0
04.03.2026 05:51:39;INFO;Задана уставка: 35
04.03.2026 05:52:56;INFO;Задана уставка: 35
04.03.2026 05:53:25;INFO;Задана уставка: 35
04.03.2026 05:54:36;INFO;Задана уставка: 35
04.03.2026 05:54:50;INFO;Задана уставка: 50
04.03.2026 06:01:03;INFO;Задана уставка: 50
04.03.2026 06:01:35;INFO;Задана уставка: 50
04.03.2026 06:06:13;INFO;Задана уставка: 50
04.03.2026 06:06:43;INFO;Задана уставка: 6,3
04.03.2026 06:06:46;INFO;Задана уставка: 50
04.03.2026 06:06:48;INFO;Задана уставка: 35
04.03.2026 06:09:58;INFO;Задана уставка: 35
04.03.2026 06:10:05;INFO;Задана уставка: 6,3
04.03.2026 06:10:07;INFO;Задана уставка: 50
04.03.2026 06:10:09;INFO;Задана уставка: 35
04.03.2026 06:10:10;INFO;Задана уставка: 16
04.03.2026 06:10:40;INFO;Начало испытания
04.03.2026 06:10:46;INFO;Отмена испытания
04.03.2026 06:10:48;INFO;Начало испытания
04.03.2026 06:10:59;INFO;Отмена испытания
04.03.2026 06:15:49;INFO;Задана уставка: 16
04.03.2026 06:15:53;INFO;Задана уставка: 6,3
04.03.2026 06:17:09;INFO;Задана уставка: 6,3
04.03.2026 06:17:32;INFO;Задана уставка: 6,3
04.03.2026 06:17:46;INFO;Задана уставка: 16
